cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,polintr,trstprl,trstplt,vote,lrscale,gincdif,imbgeco,imueclt,imwbcnt,gndr,agea,eisced,eduyrs,mnactic
DE,ESS1-8e01,1.0,12.12.2018,77873,ESS4e04_5,4,4.5,240206,0.5389,0.788229690739094,2.57855837877136,3,7,4,3,5,2,6,6,5,2,20,4,13,2
DE,ESS1-8e01,1.0,12.12.2018,77874,ESS4e04_5,4,4.5,240215,0.5389,1.32258535650016,2.57855837877136,4,6,4,1,4,4,7,5,5,2,64,2,8,6
DE,ESS1-8e01,1.0,12.12.2018,77875,ESS4e04_5,4,4.5,240218,0.5389,0.529017078697514,2.57855837877136,3,2,3,1,3,2,2,6,5,2,66,3,13,5
DE,ESS1-8e01,1.0,12.12.2018,77876,ESS4e04_5,4,4.5,240227,0.5389,0.529017078697514,2.57855837877136,2,3,3,1,5,1,4,6,4,2,56,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,77877,ESS4e04_5,4,4.5,240230,0.5389,0.538246916877078,2.57855837877136,1,5,3,1,3,3,8,2,5,1,77,3,9,6
DE,ESS1-8e01,1.0,12.12.2018,77878,ESS4e04_5,4,4.5,240233,0.5389,0.788229690739094,2.57855837877136,3,6,6,1,3,2,8,10,10,2,26,4,17,2
DE,ESS1-8e01,1.0,12.12.2018,77879,ESS4e04_5,4,4.5,240236,0.5389,0.647032136829776,2.57855837877136,3,5,4,2,6,4,5,7,5,1,23,4,16,2
DE,ESS1-8e01,1.0,12.12.2018,77880,ESS4e04_5,4,4.5,240304,0.5389,0.529017078697514,2.57855837877136,3,2,2,1,5,2,5,5,5,2,58,3,14,6
DE,ESS1-8e01,1.0,12.12.2018,77881,ESS4e04_5,4,4.5,240313,0.5389,0.574090330056963,2.57855837877136,3,2,1,1,8,2,5,6,5,1,47,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,77882,ESS4e04_5,4,4.5,240319,0.5389,0.644633695365455,2.57855837877136,2,4,5,1,5,2,6,7,6,2,33,5,13,1
DE,ESS1-8e01,1.0,12.12.2018,77883,ESS4e04_5,4,4.5,240322,0.5389,0.502863673322328,2.57855837877136,2,6,7,1,1,2,5,7,7,2,42,3,17,1
DE,ESS1-8e01,1.0,12.12.2018,77884,ESS4e04_5,4,4.5,240331,0.5389,0.392045675495376,2.57855837877136,3,3,2,2,4,3,5,7,7,1,41,7,16,1
DE,ESS1-8e01,1.0,12.12.2018,77885,ESS4e04_5,4,4.5,241101,0.5389,0.788229690739094,2.57855837877136,3,6,5,1,5,1,7,8,7,2,26,5,15,1
DE,ESS1-8e01,1.0,12.12.2018,77886,ESS4e04_5,4,4.5,241107,0.5389,0.529017078697514,2.57855837877136,1,5,6,1,5,2,8,8,7,2,61,3,15,1
DE,ESS1-8e01,1.0,12.12.2018,77887,ESS4e04_5,4,4.5,241110,0.5389,0.788229690739094,2.57855837877136,3,3,2,1,5,1,9,10,8,2,30,3,13,8
DE,ESS1-8e01,1.0,12.12.2018,77888,ESS4e04_5,4,4.5,241113,0.5389,0.347172773634522,2.57855837877136,1,6,4,1,5,2,5,6,5,1,64,5,21,8
DE,ESS1-8e01,1.0,12.12.2018,77889,ESS4e04_5,4,4.5,241128,0.5389,0.392045675495376,2.57855837877136,1,7,7,1,6,4,8,8,5,1,35,7,20,8
DE,ESS1-8e01,1.0,12.12.2018,77890,ESS4e04_5,4,4.5,241131,0.5389,0.575393541651484,2.57855837877136,1,0,0,2,0,1,4,7,5,2,65,7,17,6
DE,ESS1-8e01,1.0,12.12.2018,77891,ESS4e04_5,4,4.5,241208,0.5389,0.502863673322328,2.57855837877136,2,5,3,1,4,2,6,8,8,2,43,5,12,1
DE,ESS1-8e01,1.0,12.12.2018,77892,ESS4e04_5,4,4.5,241211,0.5389,0.392045675495376,2.57855837877136,1,9,5,1,3,1,7,7,7,1,44,6,16,1
DE,ESS1-8e01,1.0,12.12.2018,77893,ESS4e04_5,4,4.5,241217,0.5389,0.647032136829776,2.57855837877136,4,0,0,3,7,2,2,0,0,1,18,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,77894,ESS4e04_5,4,4.5,241226,0.5389,0.574090330056963,2.57855837877136,3,0,0,1,5,3,3,1,5,1,54,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,77895,ESS4e04_5,4,4.5,241235,0.5389,0.822998921740627,2.57855837877136,2,4,2,3,4,3,4,9,7,1,18,2,11,2
DE,ESS1-8e01,1.0,12.12.2018,77896,ESS4e04_5,4,4.5,241306,0.5389,0.575393541651484,2.57855837877136,1,10,8,1,6,2,1,6,4,2,69,6,13,6
DE,ESS1-8e01,1.0,12.12.2018,77897,ESS4e04_5,4,4.5,242103,0.5389,0.647032136829776,2.57855837877136,1,7,6,1,5,1,7,8,7,1,22,5,15,1
DE,ESS1-8e01,1.0,12.12.2018,77898,ESS4e04_5,4,4.5,242112,0.5389,0.647032136829776,2.57855837877136,3,4,2,3,4,2,6,7,5,1,20,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,77899,ESS4e04_5,4,4.5,242118,0.5389,0.574090330056963,2.57855837877136,2,6,4,1,5,4,6,5,5,1,51,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,77900,ESS4e04_5,4,4.5,242121,0.5389,0.931592562233019,2.57855837877136,3,3,1,3,2,2,2,3,3,2,18,2,11,1
DE,ESS1-8e01,1.0,12.12.2018,77901,ESS4e04_5,4,4.5,242124,0.5389,0.538246916877078,2.57855837877136,2,0,0,2,77,2,5,5,3,1,58,3,13,3
DE,ESS1-8e01,1.0,12.12.2018,77902,ESS4e04_5,4,4.5,242142,0.5389,0.392045675495376,2.57855837877136,2,3,3,1,3,1,7,8,5,1,54,6,17,1
DE,ESS1-8e01,1.0,12.12.2018,77903,ESS4e04_5,4,4.5,242201,0.5389,0.574090330056963,2.57855837877136,3,7,5,1,5,2,6,5,6,1,38,3,12,3
DE,ESS1-8e01,1.0,12.12.2018,77904,ESS4e04_5,4,4.5,242210,0.5389,0.529017078697514,2.57855837877136,3,4,5,1,5,2,2,6,3,2,60,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,77905,ESS4e04_5,4,4.5,242213,0.5389,0.347172773634522,2.57855837877136,2,7,6,2,7,2,7,5,4,1,82,5,14,6
DE,ESS1-8e01,1.0,12.12.2018,77906,ESS4e04_5,4,4.5,242216,0.5389,0.538246916877078,2.57855837877136,1,7,5,1,5,1,8,8,7,1,56,5,15,1
DE,ESS1-8e01,1.0,12.12.2018,77907,ESS4e04_5,4,4.5,242219,0.5389,0.347172773634522,2.57855837877136,3,2,1,7,77,3,5,5,5,1,67,6,15,6
DE,ESS1-8e01,1.0,12.12.2018,77908,ESS4e04_5,4,4.5,242222,0.5389,0.509987303628917,2.57855837877136,2,2,1,1,4,2,6,2,5,2,50,5,16,1
DE,ESS1-8e01,1.0,12.12.2018,77909,ESS4e04_5,4,4.5,242225,0.5389,0.529017078697514,2.57855837877136,3,2,1,2,77,2,88,88,3,2,70,3,10,6
DE,ESS1-8e01,1.0,12.12.2018,77910,ESS4e04_5,4,4.5,242228,0.5389,0.538246916877078,2.57855837877136,2,0,0,2,0,1,0,88,0,1,67,3,14,6
DE,ESS1-8e01,1.0,12.12.2018,77911,ESS4e04_5,4,4.5,242311,0.5389,0.574090330056963,2.57855837877136,1,5,6,1,5,2,3,4,3,1,53,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,77912,ESS4e04_5,4,4.5,242314,0.5389,0.502863673322328,2.57855837877136,3,6,3,2,88,1,3,7,3,2,45,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,77913,ESS4e04_5,4,4.5,242317,0.5389,0.587239143302096,2.57855837877136,3,4,4,1,3,2,4,8,5,2,999,6,16,9
DE,ESS1-8e01,1.0,12.12.2018,77914,ESS4e04_5,4,4.5,242320,0.5389,0.529017078697514,2.57855837877136,2,4,4,2,5,2,6,8,5,2,84,3,10,6
DE,ESS1-8e01,1.0,12.12.2018,77915,ESS4e04_5,4,4.5,242329,0.5389,0.529017078697514,2.57855837877136,2,5,5,1,3,2,4,3,4,2,62,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,77916,ESS4e04_5,4,4.5,243102,0.5389,0.502863673322328,2.57855837877136,2,3,3,1,5,3,3,3,3,2,40,3,14,1
DE,ESS1-8e01,1.0,12.12.2018,77917,ESS4e04_5,4,4.5,243108,0.5389,0.502863673322328,2.57855837877136,3,2,0,2,5,2,5,5,3,2,47,3,11,3
DE,ESS1-8e01,1.0,12.12.2018,77918,ESS4e04_5,4,4.5,243111,0.5389,0.509987303628917,2.57855837877136,2,5,5,1,3,3,5,5,5,2,40,7,18,8
DE,ESS1-8e01,1.0,12.12.2018,77919,ESS4e04_5,4,4.5,243123,0.5389,0.529017078697514,2.57855837877136,3,5,5,2,0,4,1,5,1,2,70,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,77920,ESS4e04_5,4,4.5,243126,0.5389,0.529017078697514,2.57855837877136,4,1,1,2,5,3,5,1,1,2,71,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,77921,ESS4e04_5,4,4.5,243135,0.5389,0.574090330056963,2.57855837877136,2,5,5,1,5,3,5,5,5,1,46,5,17,1
DE,ESS1-8e01,1.0,12.12.2018,77922,ESS4e04_5,4,4.5,243138,0.5389,0.788229690739094,2.57855837877136,2,5,5,1,5,3,5,5,5,2,33,3,14,1
DE,ESS1-8e01,1.0,12.12.2018,77923,ESS4e04_5,4,4.5,243203,0.5389,0.502863673322328,2.57855837877136,3,3,1,1,77,2,2,5,2,2,45,3,13,4
DE,ESS1-8e01,1.0,12.12.2018,77924,ESS4e04_5,4,4.5,243209,0.5389,1.12100205949932,2.57855837877136,4,5,3,2,5,2,0,5,0,1,42,1,7,3
DE,ESS1-8e01,1.0,12.12.2018,77925,ESS4e04_5,4,4.5,243212,0.5389,0.822998921740627,2.57855837877136,2,5,4,1,5,3,5,5,3,1,28,2,10,1
DE,ESS1-8e01,1.0,12.12.2018,77926,ESS4e04_5,4,4.5,243215,0.5389,0.529017078697514,2.57855837877136,4,2,1,2,5,3,5,5,5,2,77,3,8,6
DE,ESS1-8e01,1.0,12.12.2018,77927,ESS4e04_5,4,4.5,243218,0.5389,0.347172773634522,2.57855837877136,1,2,2,1,1,1,5,6,6,1,75,7,19,6
DE,ESS1-8e01,1.0,12.12.2018,77928,ESS4e04_5,4,4.5,243221,0.5389,0.529017078697514,2.57855837877136,3,10,5,2,5,4,5,5,5,2,80,3,10,6
DE,ESS1-8e01,1.0,12.12.2018,77929,ESS4e04_5,4,4.5,243224,0.5389,0.538246916877078,2.57855837877136,1,5,5,1,5,2,3,3,4,1,80,3,8,6
DE,ESS1-8e01,1.0,12.12.2018,77930,ESS4e04_5,4,4.5,243230,0.5389,0.538246916877078,2.57855837877136,3,5,2,2,5,2,5,5,5,1,70,3,10,6
DE,ESS1-8e01,1.0,12.12.2018,77931,ESS4e04_5,4,4.5,243304,0.5389,0.574090330056963,2.57855837877136,4,0,0,2,5,2,0,5,0,1,53,3,15,3
DE,ESS1-8e01,1.0,12.12.2018,77932,ESS4e04_5,4,4.5,243310,0.5389,1.32258535650016,2.57855837877136,3,5,5,2,5,2,5,5,5,2,77,2,8,6
DE,ESS1-8e01,1.0,12.12.2018,77933,ESS4e04_5,4,4.5,243313,0.5389,0.538246916877078,2.57855837877136,2,3,2,1,5,3,5,5,5,1,55,3,15,1
DE,ESS1-8e01,1.0,12.12.2018,77934,ESS4e04_5,4,4.5,243316,0.5389,0.538246916877078,2.57855837877136,3,5,1,1,0,1,0,1,1,1,74,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,77935,ESS4e04_5,4,4.5,243328,0.5389,0.647032136829776,2.57855837877136,2,5,5,1,7,3,8,5,5,1,31,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,77936,ESS4e04_5,4,4.5,243331,0.5389,0.502863673322328,2.57855837877136,3,5,0,1,5,3,5,5,2,2,45,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,77937,ESS4e04_5,4,4.5,243334,0.5389,0.574090330056963,2.57855837877136,3,5,5,2,5,3,5,5,3,1,40,3,14,1
DE,ESS1-8e01,1.0,12.12.2018,77938,ESS4e04_5,4,4.5,244115,0.5389,0.545301700777482,2.57855837877136,3,1,1,1,3,1,3,1,2,1,59,3,15,1
DE,ESS1-8e01,1.0,12.12.2018,77939,ESS4e04_5,4,4.5,244124,0.5389,0.535950887425092,2.57855837877136,2,4,4,1,2,2,1,77,1,2,66,3,16,6
DE,ESS1-8e01,1.0,12.12.2018,77940,ESS4e04_5,4,4.5,244204,0.5389,0.535950887425092,2.57855837877136,2,7,5,1,6,2,8,7,5,2,56,5,16,6
DE,ESS1-8e01,1.0,12.12.2018,77941,ESS4e04_5,4,4.5,244222,0.5389,0.84319342066209,2.57855837877136,3,0,0,1,5,2,2,2,2,2,47,2,12,3
DE,ESS1-8e01,1.0,12.12.2018,77942,ESS4e04_5,4,4.5,244231,0.5389,0.516671689746587,2.57855837877136,1,5,3,2,5,2,2,9,77,2,44,6,15,9
DE,ESS1-8e01,1.0,12.12.2018,77943,ESS4e04_5,4,4.5,244252,0.5389,0.509454690261609,2.57855837877136,3,8,6,1,2,2,6,9,8,2,46,5,15,1
DE,ESS1-8e01,1.0,12.12.2018,77944,ESS4e04_5,4,4.5,244302,0.5389,0.516671689746587,2.57855837877136,3,6,5,1,5,2,5,9,7,2,46,5,17,1
DE,ESS1-8e01,1.0,12.12.2018,77945,ESS4e04_5,4,4.5,244305,0.5389,0.351723155285208,2.57855837877136,2,3,3,1,2,2,6,6,6,1,57,5,16,1
DE,ESS1-8e01,1.0,12.12.2018,77946,ESS4e04_5,4,4.5,244311,0.5389,0.535950887425092,2.57855837877136,3,1,1,1,3,2,2,2,6,2,62,3,12,6
DE,ESS1-8e01,1.0,12.12.2018,77947,ESS4e04_5,4,4.5,244314,0.5389,0.581614912346003,2.57855837877136,2,3,1,1,2,1,6,7,5,1,35,5,14,1
DE,ESS1-8e01,1.0,12.12.2018,77948,ESS4e04_5,4,4.5,244317,0.5389,0.535950887425092,2.57855837877136,1,2,5,1,4,1,77,10,7,2,58,3,16,1
DE,ESS1-8e01,1.0,12.12.2018,77949,ESS4e04_5,4,4.5,244320,0.5389,0.582935205090249,2.57855837877136,2,1,0,2,5,2,4,5,5,2,56,6,15,1
DE,ESS1-8e01,1.0,12.12.2018,77950,ESS4e04_5,4,4.5,244323,0.5389,0.412477050958042,2.57855837877136,3,3,2,1,6,4,8,5,5,1,34,5,16,1
DE,ESS1-8e01,1.0,12.12.2018,77951,ESS4e04_5,4,4.5,244329,0.5389,0.535950887425092,2.57855837877136,2,3,2,2,3,1,7,6,6,2,62,3,13,8
DE,ESS1-8e01,1.0,12.12.2018,77952,ESS4e04_5,4,4.5,244347,0.5389,0.509454690261609,2.57855837877136,2,3,3,1,5,2,2,5,3,2,35,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,77953,ESS4e04_5,4,4.5,245101,0.5389,0.509454690261609,2.57855837877136,2,3,4,1,2,1,4,5,4,2,50,3,12,5
DE,ESS1-8e01,1.0,12.12.2018,77954,ESS4e04_5,4,4.5,245110,0.5389,0.509454690261609,2.57855837877136,2,0,0,1,5,1,0,1,0,2,47,3,13,3
DE,ESS1-8e01,1.0,12.12.2018,77955,ESS4e04_5,4,4.5,245113,0.5389,0.535950887425092,2.57855837877136,1,5,5,1,5,1,5,8,5,2,57,3,10,3
DE,ESS1-8e01,1.0,12.12.2018,77956,ESS4e04_5,4,4.5,245116,0.5389,0.516671689746587,2.57855837877136,2,6,4,1,3,2,5,7,6,2,46,7,19,1
DE,ESS1-8e01,1.0,12.12.2018,77957,ESS4e04_5,4,4.5,245119,0.5389,0.516671689746587,2.57855837877136,2,5,4,1,5,2,1,5,5,2,50,5,17,1
DE,ESS1-8e01,1.0,12.12.2018,77958,ESS4e04_5,4,4.5,245208,0.5389,0.509454690261609,2.57855837877136,3,5,5,1,5,2,5,7,7,2,49,5,15,1
DE,ESS1-8e01,1.0,12.12.2018,77959,ESS4e04_5,4,4.5,245217,0.5389,0.351723155285208,2.57855837877136,2,5,3,1,5,1,5,8,5,1,73,5,13,6
DE,ESS1-8e01,1.0,12.12.2018,77960,ESS4e04_5,4,4.5,245229,0.5389,0.798560990292672,2.57855837877136,3,4,0,2,88,2,88,6,5,2,31,3,14,1
DE,ESS1-8e01,1.0,12.12.2018,77961,ESS4e04_5,4,4.5,245306,0.5389,0.351723155285208,2.57855837877136,1,0,0,1,1,1,6,7,7,1,65,5,16,6
DE,ESS1-8e01,1.0,12.12.2018,77962,ESS4e04_5,4,4.5,245309,0.5389,0.351723155285208,2.57855837877136,2,2,2,1,77,2,2,3,2,1,74,5,18,1
DE,ESS1-8e01,1.0,12.12.2018,77963,ESS4e04_5,4,4.5,245315,0.5389,0.943802914031984,2.57855837877136,4,5,5,1,88,1,88,3,88,2,21,1,8,8
DE,ESS1-8e01,1.0,12.12.2018,77964,ESS4e04_5,4,4.5,245318,0.5389,0.509454690261609,2.57855837877136,4,0,0,2,77,1,5,3,1,2,38,3,12,8
DE,ESS1-8e01,1.0,12.12.2018,77965,ESS4e04_5,4,4.5,245321,0.5389,0.655512764881369,2.57855837877136,3,1,0,1,77,1,0,0,0,1,28,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,77966,ESS4e04_5,4,4.5,246108,0.5389,0.655512764881369,2.57855837877136,2,8,5,1,4,1,5,9,6,1,24,4,15,2
DE,ESS1-8e01,1.0,12.12.2018,77967,ESS4e04_5,4,4.5,246111,0.5389,0.535950887425092,2.57855837877136,3,6,7,2,77,2,5,5,5,2,71,3,10,6
DE,ESS1-8e01,1.0,12.12.2018,77968,ESS4e04_5,4,4.5,246114,0.5389,0.535950887425092,2.57855837877136,4,2,2,1,77,1,5,5,3,2,76,3,13,6
DE,ESS1-8e01,1.0,12.12.2018,77969,ESS4e04_5,4,4.5,246123,0.5389,0.397184204733509,2.57855837877136,2,2,1,1,2,3,5,5,5,1,53,7,20,1
DE,ESS1-8e01,1.0,12.12.2018,77970,ESS4e04_5,4,4.5,246212,0.5389,0.545301700777482,2.57855837877136,3,2,1,7,77,1,0,5,0,1,59,3,12,9
DE,ESS1-8e01,1.0,12.12.2018,77971,ESS4e04_5,4,4.5,246215,0.5389,0.655512764881369,2.57855837877136,2,5,3,1,2,1,5,10,5,1,31,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,77972,ESS4e04_5,4,4.5,246218,0.5389,0.351723155285208,2.57855837877136,1,6,4,2,4,1,2,5,5,1,68,5,15,6
DE,ESS1-8e01,1.0,12.12.2018,77973,ESS4e04_5,4,4.5,246221,0.5389,0.535950887425092,2.57855837877136,3,4,3,1,3,2,8,8,6,2,72,3,12,6
DE,ESS1-8e01,1.0,12.12.2018,77974,ESS4e04_5,4,4.5,246224,0.5389,0.545301700777482,2.57855837877136,1,2,0,1,0,1,10,5,0,1,60,5,15,4
DE,ESS1-8e01,1.0,12.12.2018,77975,ESS4e04_5,4,4.5,246230,0.5389,0.412477050958042,2.57855837877136,2,88,2,2,77,4,88,88,88,1,29,7,21,2
DE,ESS1-8e01,1.0,12.12.2018,77976,ESS4e04_5,4,4.5,246304,0.5389,0.943802914031984,2.57855837877136,2,6,4,2,0,4,8,10,5,2,26,2,14,2
DE,ESS1-8e01,1.0,12.12.2018,77977,ESS4e04_5,4,4.5,246310,0.5389,0.833785940413828,2.57855837877136,4,2,2,7,77,2,4,5,4,1,23,2,11,1
DE,ESS1-8e01,1.0,12.12.2018,77978,ESS4e04_5,4,4.5,246316,0.5389,0.545301700777482,2.57855837877136,2,7,5,1,4,1,5,5,5,1,68,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,77979,ESS4e04_5,4,4.5,246322,0.5389,0.351723155285208,2.57855837877136,1,7,6,1,2,2,5,6,6,1,64,5,16,6
DE,ESS1-8e01,1.0,12.12.2018,77980,ESS4e04_5,4,4.5,246328,0.5389,0.397184204733509,2.57855837877136,1,3,5,1,4,2,7,7,6,1,51,5,17,1
DE,ESS1-8e01,1.0,12.12.2018,77981,ESS4e04_5,4,4.5,246334,0.5389,0.535950887425092,2.57855837877136,2,5,5,1,5,1,5,5,5,2,78,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,77982,ESS4e04_5,4,4.5,247107,0.5389,0.535950887425092,2.57855837877136,1,5,7,1,5,2,0,8,1,2,68,3,14,1
DE,ESS1-8e01,1.0,12.12.2018,77983,ESS4e04_5,4,4.5,247113,0.5389,0.351723155285208,2.57855837877136,3,2,7,2,5,2,5,5,2,1,80,5,13,6
DE,ESS1-8e01,1.0,12.12.2018,77984,ESS4e04_5,4,4.5,247116,0.5389,0.545301700777482,2.57855837877136,2,7,7,1,2,1,4,6,6,1,57,3,12,6
DE,ESS1-8e01,1.0,12.12.2018,77985,ESS4e04_5,4,4.5,247119,0.5389,0.351723155285208,2.57855837877136,1,0,0,2,4,1,3,5,2,1,55,6,15,1
DE,ESS1-8e01,1.0,12.12.2018,77986,ESS4e04_5,4,4.5,247211,0.5389,0.535950887425092,2.57855837877136,2,5,4,2,5,4,5,5,5,2,81,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,77987,ESS4e04_5,4,4.5,247217,0.5389,0.535950887425092,2.57855837877136,3,5,4,1,3,2,6,7,5,2,90,3,13,6
DE,ESS1-8e01,1.0,12.12.2018,77988,ESS4e04_5,4,4.5,247220,0.5389,0.509454690261609,2.57855837877136,3,8,4,1,0,1,5,5,5,2,53,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,77989,ESS4e04_5,4,4.5,247223,0.5389,0.535950887425092,2.57855837877136,2,5,3,1,4,2,5,8,3,2,57,3,14,1
DE,ESS1-8e01,1.0,12.12.2018,77990,ESS4e04_5,4,4.5,247226,0.5389,0.535950887425092,2.57855837877136,3,0,0,2,3,2,5,5,3,2,69,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,77991,ESS4e04_5,4,4.5,247306,0.5389,0.351723155285208,2.57855837877136,2,9,7,1,5,3,6,6,5,1,64,6,15,1
DE,ESS1-8e01,1.0,12.12.2018,77992,ESS4e04_5,4,4.5,247324,0.5389,0.545301700777482,2.57855837877136,3,1,0,1,5,2,5,6,5,1,72,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,77993,ESS4e04_5,4,4.5,247330,0.5389,0.397184204733509,2.57855837877136,1,8,7,1,5,2,8,7,5,1,40,7,17,1
DE,ESS1-8e01,1.0,12.12.2018,77994,ESS4e04_5,4,4.5,248103,0.5389,0.509454690261609,2.57855837877136,3,4,1,2,5,2,5,3,4,2,52,3,15,1
DE,ESS1-8e01,1.0,12.12.2018,77995,ESS4e04_5,4,4.5,248106,0.5389,0.545301700777482,2.57855837877136,2,0,0,1,4,2,8,7,5,1,61,5,16,6
DE,ESS1-8e01,1.0,12.12.2018,77996,ESS4e04_5,4,4.5,248115,0.5389,0.545301700777482,2.57855837877136,2,0,0,2,5,1,5,5,0,1,80,3,13,6
DE,ESS1-8e01,1.0,12.12.2018,77997,ESS4e04_5,4,4.5,248124,0.5389,0.509454690261609,2.57855837877136,2,88,0,2,6,2,0,0,0,2,48,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,77998,ESS4e04_5,4,4.5,248127,0.5389,0.397184204733509,2.57855837877136,2,7,5,1,2,2,8,8,5,1,44,7,17,1
DE,ESS1-8e01,1.0,12.12.2018,77999,ESS4e04_5,4,4.5,248201,0.5389,0.535950887425092,2.57855837877136,2,6,6,1,5,1,6,8,6,2,56,3,13,6
DE,ESS1-8e01,1.0,12.12.2018,78000,ESS4e04_5,4,4.5,248204,0.5389,0.412477050958042,2.57855837877136,2,4,3,1,5,2,5,7,6,1,27,6,12,2
DE,ESS1-8e01,1.0,12.12.2018,78001,ESS4e04_5,4,4.5,248210,0.5389,0.535950887425092,2.57855837877136,2,8,7,1,5,2,5,6,6,2,55,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,78002,ESS4e04_5,4,4.5,248213,0.5389,0.581614912346003,2.57855837877136,2,5,3,1,4,4,3,5,3,1,46,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,78003,ESS4e04_5,4,4.5,248216,0.5389,0.535950887425092,2.57855837877136,2,2,0,1,0,4,0,2,0,2,65,3,15,6
DE,ESS1-8e01,1.0,12.12.2018,78004,ESS4e04_5,4,4.5,248234,0.5389,0.351723155285208,2.57855837877136,1,0,0,1,77,2,5,10,8,1,57,7,16,1
DE,ESS1-8e01,1.0,12.12.2018,78005,ESS4e04_5,4,4.5,248314,0.5389,0.509454690261609,2.57855837877136,2,0,0,2,0,1,0,5,3,2,35,3,12,8
DE,ESS1-8e01,1.0,12.12.2018,78006,ESS4e04_5,4,4.5,248329,0.5389,0.545301700777482,2.57855837877136,2,8,3,1,5,2,5,2,5,1,72,3,11,6
DE,ESS1-8e01,1.0,12.12.2018,78007,ESS4e04_5,4,4.5,249111,0.5389,0.509454690261609,2.57855837877136,3,5,4,1,3,4,5,5,6,2,40,3,20,1
DE,ESS1-8e01,1.0,12.12.2018,78008,ESS4e04_5,4,4.5,249123,0.5389,0.798560990292672,2.57855837877136,3,5,5,3,0,8,10,10,8,2,32,4,16,2
DE,ESS1-8e01,1.0,12.12.2018,78009,ESS4e04_5,4,4.5,249126,0.5389,0.581614912346003,2.57855837877136,3,3,3,1,4,2,5,7,5,1,38,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,78010,ESS4e04_5,4,4.5,249203,0.5389,0.833785940413828,2.57855837877136,3,5,5,2,5,2,7,10,7,1,33,2,11,3
DE,ESS1-8e01,1.0,12.12.2018,78011,ESS4e04_5,4,4.5,249206,0.5389,0.509454690261609,2.57855837877136,3,5,4,1,3,2,5,8,5,2,37,5,17,1
DE,ESS1-8e01,1.0,12.12.2018,78012,ESS4e04_5,4,4.5,249209,0.5389,0.535950887425092,2.57855837877136,3,5,5,1,5,2,5,7,5,2,72,3,9,6
DE,ESS1-8e01,1.0,12.12.2018,78013,ESS4e04_5,4,4.5,249212,0.5389,0.798560990292672,2.57855837877136,3,4,4,1,5,2,10,10,9,2,29,3,12,1
DE,ESS1-8e01,1.0,12.12.2018,78014,ESS4e04_5,4,4.5,249221,0.5389,0.535950887425092,2.57855837877136,3,10,3,1,3,2,3,2,3,2,55,3,16,1
DE,ESS1-8e01,1.0,12.12.2018,78015,ESS4e04_5,4,4.5,249230,0.5389,0.65308288712694,2.57855837877136,1,1,1,1,1,1,10,10,10,2,27,7,19,1
DE,ESS1-8e01,1.0,12.12.2018,78016,ESS4e04_5,4,4.5,249239,0.5389,0.655512764881369,2.57855837877136,2,5,8,3,3,2,0,7,4,1,19,3,10,1
DE,ESS1-8e01,1.0,12.12.2018,78017,ESS4e04_5,4,4.5,249307,0.5389,0.582935205090249,2.57855837877136,3,6,5,1,5,2,5,7,5,2,56,6,13,6
DE,ESS1-8e01,1.0,12.12.2018,78018,ESS4e04_5,4,4.5,249319,0.5389,0.535950887425092,2.57855837877136,3,0,0,2,77,1,0,5,5,2,58,3,14,4
DE,ESS1-8e01,1.0,12.12.2018,78019,ESS4e04_5,4,4.5,249322,0.5389,0.655512764881369,2.57855837877136,3,5,5,2,6,2,5,1,1,1,32,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,78020,ESS4e04_5,4,4.5,249325,0.5389,0.655512764881369,2.57855837877136,3,0,0,2,8,3,0,3,3,1,34,3,13,1
DE,ESS1-8e01,1.0,12.12.2018,78021,ESS4e04_5,4,4.5,249331,0.5389,0.535950887425092,2.57855837877136,3,4,3,1,5,2,5,5,5,2,57,3,13,4
